model_id,hidden_units,accuracy_train,mse_train,accuracy_test,mse_test,accuracy_holdout,mse_holdout
8289,40,0.9968393445014954,0.0024966951459646,0.984714150428772,0.0121895289048552,0.9857261776924132,0.0112841529771685
8069,30,0.9966250658035278,0.0027366844005882,0.9834700226783752,0.0129262888804078,0.9836071133613586,0.0127126891165971
1377,30,0.9968096017837524,0.0026376578025519,0.9843818545341492,0.0123723950237035,0.9855594635009766,0.0110036563128232
7446,30,0.9960416555404664,0.0028669256716966,0.9824609756469728,0.0136361671611666,0.9835655093193054,0.0126292202621698
729,40,0.9974285364151,0.0021100747399032,0.9840680956840516,0.012826575897634,0.9848809242248536,0.0119535289704799
1682,40,0.9965475797653198,0.0026646126061677,0.9846178293228148,0.012187504209578,0.9853452444076538,0.0114182261750102
6515,20,0.9959524273872375,0.0031377205159515,0.982667088508606,0.0135300820693373,0.983172595500946,0.0127995926886796
2298,30,0.9962440729141236,0.002998256124556,0.983186662197113,0.0129823880270123,0.9850238561630248,0.0114699890837073
5994,30,0.9969345927238464,0.0023158795665949,0.9837360382080078,0.012980418279767,0.985351264476776,0.0114911273121833
7406,40,0.99677973985672,0.0025140745565295,0.984845757484436,0.012030784972012,0.9855834245681764,0.0110913747921586
3665,30,0.996904730796814,0.0025752885267138,0.9842476844787598,0.0122833233326673,0.985226273536682,0.0111524788662791
4124,20,0.9955296516418456,0.0037933932617306,0.9830058217048644,0.0129849426448345,0.9843512773513794,0.0119892600923776
9104,30,0.9962738752365112,0.0028571544680744,0.984462559223175,0.0121279908344149,0.9852678179740906,0.0113971447572112
3059,20,0.9953096508979796,0.0038163615390658,0.98263418674469,0.0133855557069182,0.9841963648796082,0.0116098271682858
1276,30,0.9962559938430786,0.0029380051419138,0.98361074924469,0.0129069415852427,0.9839941263198853,0.0125111732631921
302,30,0.9961310625076294,0.0030007935129106,0.9840125441551208,0.0124723333865404,0.9848452806472778,0.0118042398244142
4596,40,0.9969404339790344,0.0023716923315078,0.9857616424560548,0.0114737078547477,0.9875356554985046,0.0097330883145332
2361,30,0.9962321519851683,0.0028586788102984,0.9831928610801696,0.0131553700193762,0.9843630790710448,0.011999512091279
6245,20,0.996226131916046,0.0032471667509526,0.9820137619972228,0.0140037760138511,0.9836071133613586,0.012516176328063
7103,30,0.9956070780754088,0.0031843606848269,0.9827998876571656,0.0131435440853238,0.9841369390487672,0.0123272947967052
4060,30,0.9973453283309937,0.0021588560193777,0.9836024045944214,0.0132430084049701,0.9847797155380248,0.0117555037140846
9653,30,0.996238112449646,0.0027067214250564,0.9835541248321532,0.0129095735028386,0.9846785664558412,0.0119528863579034
7052,40,0.9966190457344056,0.0025205144193023,0.9842171669006348,0.0125372307375073,0.9861904382705688,0.0109515218064188
3772,40,0.9970595240592957,0.0024181201588362,0.9851313829421996,0.0116571234539151,0.985095202922821,0.0115310736000537
3944,40,0.9969524145126344,0.0025274651125073,0.9841179847717284,0.0125235700979828,0.9856548309326172,0.0112557252869009
3921,30,0.9967083930969238,0.0026866355910897,0.9836188554763794,0.012863140553236,0.9846845865249634,0.0120293125510215
9512,30,0.996904730796814,0.0026323478668928,0.983174741268158,0.0132483839988708,0.9835298657417296,0.0127820838242769
138,20,0.9959166646003724,0.003203747794032,0.982239305973053,0.0139211937785148,0.9846130609512328,0.0122100384905934
4833,30,0.9962024688720704,0.0028283407445997,0.9838801622390748,0.0127279451116919,0.985357105731964,0.0111162532120943
5232,20,0.9956905245780944,0.0032746624201536,0.98293936252594,0.0134104052558541,0.984458327293396,0.0121972765773534
6658,20,0.9943333864212036,0.003974097315222,0.9827914237976074,0.0130208553746342,0.9826428294181824,0.0126876272261142
2864,40,0.9964166879653932,0.002649491187185,0.9836870431900024,0.012873912230134,0.9836963415145874,0.0126788970082998
603,40,0.9963690638542176,0.0027897013351321,0.984266459941864,0.0124453781172633,0.98628568649292,0.0106331873685121
9496,30,0.99677973985672,0.0027189415413886,0.983901023864746,0.0127053717151284,0.9857261776924132,0.0112134264782071
6558,40,0.996529757976532,0.0024747343268245,0.9840769171714784,0.0128367282450199,0.9862499237060548,0.0113194724544882
8115,20,0.9954404830932616,0.0036870157346129,0.9826738834381104,0.0134120788425207,0.9838690757751464,0.012590866535902
2644,40,0.995821475982666,0.0032297710422426,0.9835574626922609,0.0126602984964847,0.98479163646698,0.0119951833039522
6936,20,0.9962857365608216,0.0031108686234802,0.9834522604942322,0.0130035039037466,0.9850178956985474,0.0117313638329505
7037,40,0.9968155026435852,0.002449040999636,0.983735740184784,0.0129813849925994,0.9851428270339966,0.0120233222842216
1113,20,0.9966071844100952,0.0032084209378808,0.9820096492767334,0.0141103770583868,0.9831011891365052,0.0134505704045295
5962,40,0.9967857599258424,0.0026418555062264,0.9846271872520448,0.0120274117216467,0.98502379655838,0.0118293957784771
2503,20,0.9961072206497192,0.0032133741769939,0.9819429516792296,0.0139393545687198,0.9817619323730468,0.0138460462912917
1650,30,0.995464324951172,0.0032338381279259,0.9838716983795166,0.0125597584992647,0.984041690826416,0.0127046946436166
3001,30,0.9969404339790344,0.0023435724433511,0.9841973781585692,0.0124197090044617,0.984624981880188,0.012106972746551
3690,40,0.9967500567436218,0.0024975724518299,0.9843867421150208,0.0123785370960831,0.986059546470642,0.0113948117941617
4363,40,0.9967381358146667,0.0027157366275787,0.9846903681755066,0.0122948437929153,0.9851905703544616,0.0115301767364144
2508,30,0.9962440729141236,0.0030370964668691,0.9838156700134276,0.0127299530431628,0.983910858631134,0.012231221422553
4758,20,0.9962261915206908,0.0031445482745766,0.9830385446548462,0.0131122227758169,0.9843988418579102,0.0119809787720441
1983,30,0.99702388048172,0.0022080072667449,0.9851162433624268,0.0119404168799519,0.9877023696899414,0.0098046911880373
9573,20,0.9952678680419922,0.0039569251239299,0.9826613068580629,0.0133521677926182,0.983130931854248,0.0128643661737442
2542,40,0.997178554534912,0.0021641836501657,0.9846099019050598,0.0120825553312897,0.9849642515182496,0.0118120722472667
9035,40,0.9961606860160828,0.0029237957205623,0.984893798828125,0.01169188413769,0.9858155250549316,0.0107536548748612
3276,30,0.9969404935836792,0.0023640224244445,0.9835869073867798,0.0129080452024936,0.9841845631599426,0.0123286731541156
7995,20,0.99528568983078,0.0036454745568335,0.9830734729766846,0.0130723360925912,0.9838630557060242,0.0120452437549829
9663,30,0.996886909008026,0.0025533363223075,0.9842948317527772,0.0124890208244323,0.985053539276123,0.0116082718595862
1018,30,0.9965356588363647,0.002744891680777,0.98368501663208,0.0128838447853922,0.9848572015762328,0.0119615821167826
7156,20,0.9959761500358582,0.0031638301443308,0.9826966524124146,0.0133462520316243,0.9840356707572936,0.012356013059616
3850,40,0.995993971824646,0.0028145539108663,0.9839520454406738,0.0127857159823179,0.9851548075675964,0.0114213544875383
3303,30,0.997357189655304,0.0022789558861404,0.9839814901351928,0.0127877052873373,0.9852797389030457,0.0114840781316161
422,20,0.9950059652328492,0.0039810789749026,0.9824612140655518,0.0135494554415345,0.9826487302780152,0.0129236672073602
6382,30,0.9958928823471068,0.0030913904774934,0.982820451259613,0.0134031074121594,0.9832738041877748,0.0128158861771225
266,30,0.9963392019271852,0.0026676468551158,0.98286235332489,0.0135635584592819,0.9837916493415833,0.0123796174302697
6505,20,0.995755970478058,0.0036180457100272,0.982987940311432,0.0130440639331936,0.983779788017273,0.0121405031532049
9081,20,0.995863139629364,0.0032374181319028,0.98172789812088,0.0141453696414828,0.9823572039604188,0.0134511059150099
9519,20,0.9954999685287476,0.0034501075278967,0.9827457666397096,0.0132211251184344,0.9832916259765624,0.0126723190769553
8967,20,0.995880961418152,0.00334566202946,0.9821393489837646,0.0139074586331844,0.98330956697464,0.0127014052122831
8489,40,0.9966368675231934,0.0027806647121906,0.9843839406967164,0.0122831184417009,0.9854345321655272,0.011171624995768
2698,40,0.9962202906608582,0.0026238940190523,0.984403908252716,0.0123402839526534,0.9846726655960084,0.0119189145043492
5493,20,0.9960832595825196,0.0031545476522296,0.9825376868247986,0.0135797979310154,0.9833690524101256,0.0129596153274178
9660,40,0.9975773692131042,0.0019609294831752,0.9844743013381958,0.0126400757580995,0.9854167103767396,0.0118624791502952
9630,40,0.997714340686798,0.0020191806834191,0.9841108918190002,0.0129321385174989,0.9845417141914368,0.0120485154911875
3914,20,0.9953988194465636,0.0036112116649746,0.9833493232727052,0.0128052216023206,0.9842559695243835,0.0118077844381332
3162,30,0.9967917203903198,0.0025371478404849,0.9837858080863952,0.012853804975748,0.9851369857788086,0.0113069042563438
1620,30,0.9961963891983032,0.0030950815416872,0.9840986132621764,0.0124139282852411,0.9846726655960084,0.0115709425881505
5096,30,0.9966964721679688,0.0026333588175475,0.9844884872436525,0.0122745567932724,0.9852678179740906,0.0114837316796183
5782,40,0.9965596199035645,0.0024313584435731,0.985044002532959,0.0118998661637306,0.9868391752243042,0.0102277481928467
7114,40,0.997815489768982,0.0018746070563793,0.9845026731491088,0.0124392425641417,0.9859463572502136,0.0110335042700171
5396,40,0.9965238571166992,0.0026803046930581,0.984298586845398,0.0124471113085746,0.9849286079406738,0.0119725326076149
5413,20,0.99635112285614,0.0032488252036273,0.9820677042007446,0.0138041609898209,0.983214259147644,0.0129304761067032
2877,40,0.9971429109573364,0.0023607762996107,0.9841371178627014,0.0127153722569346,0.9848870038986206,0.0119783729314804
2585,40,0.9970059394836426,0.0023438446223735,0.9844108819961548,0.0125396512448787,0.985880970954895,0.0111405597999691
659,20,0.9963453412055968,0.0030584072228521,0.9827433824539183,0.0135264303535223,0.9832321405410768,0.0129086598753929
6311,40,0.9960535764694214,0.0029787912499159,0.9834103584289552,0.0130904875695705,0.9850238561630248,0.0116638299077749
5376,30,0.9961606860160828,0.0032232799567282,0.9831149578094482,0.0131384972482919,0.9844762086868286,0.0117836445569992
5136,30,0.9965953826904296,0.0026072524487972,0.9838903546333312,0.0126591362059116,0.9845654368400574,0.0120042264461517
2589,40,0.9969643354415894,0.0023226130288094,0.98403662443161,0.0126785021275281,0.9856964945793152,0.0111230239272117
9018,20,0.9962083101272584,0.0030042994767427,0.983000636100769,0.0133851282298564,0.9827262163162231,0.0130585618317127
2271,40,0.9969107508659364,0.0023771775886416,0.9838199615478516,0.0128859784454107,0.9860118627548218,0.0112590612843632
3491,30,0.9970000386238098,0.0023601672146469,0.9832111597061156,0.0130497058853507,0.985535740852356,0.0113924574106931
9746,40,0.9966845512390136,0.0026079202070832,0.9831529855728148,0.0135633936151862,0.984375,0.0121328355744481
5542,30,0.9972440600395204,0.0024060436990112,0.9838456511497498,0.0126720797270536,0.985934555530548,0.0109591521322727
2312,30,0.9972916841506958,0.0022825493942946,0.983309268951416,0.0134485829621553,0.98481547832489,0.0120488908141851
4467,40,0.9969107508659364,0.0024339617229998,0.9842319488525392,0.012653861194849,0.9848631024360656,0.0118118822574615
4932,40,0.9969106912612916,0.0023663160391151,0.9847049117088318,0.0121021326631307,0.985803484916687,0.0112148793414235
1663,40,0.9959167242050172,0.0029940488748252,0.9849679470062256,0.0118392538279294,0.9859464764595032,0.0114444391801953
2840,20,0.995577335357666,0.003463365137577,0.9825558662414552,0.0134825007990002,0.9830297231674194,0.0128776235505938
1237,20,0.995178520679474,0.0036746629048138,0.9826664328575134,0.0133398240432143,0.983654797077179,0.0124476635828614
7880,40,0.996196448802948,0.0028318627737462,0.9842079877853394,0.0124092502519488,0.9852916598320008,0.0114795872941613
8217,40,0.99659526348114,0.0026894742622971,0.9837658405303956,0.012794317677617,0.9840237498283386,0.0123192751780152
9452,40,0.9965296983718872,0.0026440771762281,0.9838090538978576,0.0126630356535315,0.9840713739395142,0.0121441725641489
9588,20,0.9954404830932616,0.003502074861899,0.9819297194480896,0.0139118693768978,0.9827618598937988,0.0128061892464756
1392,40,0.996874988079071,0.0024504303000867,0.9845166206359864,0.0124464184045791,0.9855713844299316,0.011413887143135
866,20,0.9961606860160828,0.0030955271795392,0.9822815656661988,0.0138940913602709,0.9844881892204284,0.0123026948422193
5078,40,0.9966904520988464,0.0025514452718198,0.984518587589264,0.0121867088600993,0.9865714311599731,0.0106340209022164
1516,20,0.9960474967956544,0.0031411652453243,0.9820172786712646,0.0141847627237439,0.9836726188659668,0.0125520164147019
7458,20,0.9958274960517884,0.0035029351711273,0.9815759658813475,0.0144204227253794,0.9819405674934388,0.0136000821366906
9239,20,0.9953630566596984,0.0037238108925521,0.9820080399513244,0.0137884020805358,0.9834226369857788,0.0125455828383564
214,40,0.9964166879653932,0.0026492711622267,0.983768105506897,0.0128701627254486,0.9843452572822572,0.0122657231986522
2474,40,0.9971131086349488,0.00243861367926,0.9845632910728456,0.0122509179636836,0.9860298037528992,0.0112417638301849
8757,20,0.9963275194168092,0.0030837848316878,0.9825656414031982,0.013498923741281,0.9832441210746764,0.0129489516839385
1758,30,0.9966190457344056,0.0025608339346945,0.983262300491333,0.0131136942654848,0.9844999313354492,0.0122402152046561
7350,20,0.995821475982666,0.0033526765182614,0.9825868010520936,0.0134821021929383,0.9842262268066406,0.012072168290615
7069,40,0.9966368675231934,0.0027304347604513,0.9851486682891846,0.0117139797657728,0.9861308932304382,0.0108181163668632
5988,40,0.9964524507522584,0.0027089002542197,0.9844884872436525,0.012151182629168,0.9857202768325806,0.0110942423343658
6977,20,0.9959405064582824,0.0033377334475517,0.9821349382400512,0.0137433148920536,0.9829583168029784,0.0126617103815078
5485,30,0.997124969959259,0.0024476451799273,0.984025776386261,0.0125954048708081,0.9841309785842896,0.0122009208425879
5344,30,0.9959820508956908,0.0031597174238413,0.9843052625656128,0.0120811983942985,0.9851964712142944,0.0113500822335481
6363,30,0.9972440600395204,0.0023553392384201,0.98420250415802,0.0126736098900437,0.9851070642471312,0.011757886968553
1493,30,0.9974881410598756,0.0021263665985316,0.9835986495018004,0.0130734927952289,0.9854761958122252,0.0114025631919503
334,40,0.9969642758369446,0.0023008957505226,0.9843250513076782,0.0124771716073155,0.9842498898506165,0.0122972754761576
2801,40,0.9973869323730468,0.0021395799703896,0.9839218854904176,0.0129286386072635,0.9845595359802246,0.0115141030400991
2725,40,0.9975239038467408,0.002157763345167,0.9851548075675964,0.0119327185675501,0.9857977032661438,0.0113613782450556
7042,40,0.9965475797653198,0.0025929689873009,0.9837613105773926,0.0128104733303189,0.9844881296157836,0.0118414368480443
8334,20,0.9961606860160828,0.0031564568635076,0.9824918508529664,0.0135640632361173,0.9833868741989136,0.012710366398096
4963,30,0.9955952763557434,0.0032020343933254,0.9835202693939208,0.0127445617690682,0.9848570823669434,0.0115869482979178
4030,20,0.9954999685287476,0.0036270299460738,0.9819719791412354,0.0138381300494074,0.9817559123039246,0.0133734531700611
4288,20,0.9964225888252258,0.0029728608205914,0.9828993082046508,0.0135532245039939,0.9844226837158204,0.0124395499005913
9284,40,0.9968096017837524,0.0024461911525577,0.9849584698677064,0.0119145531207323,0.9871548414230348,0.0101570514962077
2346,20,0.9954583048820496,0.0033501554280519,0.9830116033554076,0.0130373816937208,0.9831964373588562,0.0126931592822074
7865,30,0.9954702258110046,0.0032812079880386,0.983749270439148,0.0127665614709258,0.9851606488227844,0.0116010624915361
3884,40,0.9973512887954712,0.0023143661674112,0.9846652150154114,0.0121320355683565,0.9862440824508668,0.0109383529052138
7771,30,0.9969583749771118,0.0023952703922986,0.984768271446228,0.0118934642523527,0.9870298504829408,0.0101881185546517
5640,30,0.9971071481704712,0.0023958596866577,0.9830660820007324,0.0132433231920003,0.9842499494552612,0.0119897434487938
4247,40,0.9977797269821168,0.0018375746440142,0.9851121306419371,0.0120901223272085,0.986148715019226,0.0112307658419013
6469,40,0.9969345927238464,0.0025199858937412,0.9851412773132324,0.0117110162973403,0.9863154292106628,0.0107620190829038
7769,30,0.9958095550537108,0.0031237271614372,0.9836978912353516,0.0128201832994818,0.9853988885879515,0.0113222394138574
6052,40,0.9971309900283812,0.0022873007692396,0.9840739965438844,0.0126987071707844,0.9843333959579468,0.0121871689334511
1295,20,0.9963690638542176,0.0030348733998835,0.9836732149124146,0.0126377968117594,0.9839941263198853,0.0121921794489026
900,20,0.9952260851860046,0.0037402065936475,0.9826933145523072,0.0131538473069667,0.9840952157974244,0.0121586071327328
2086,30,0.9963928461074828,0.0028314760420471,0.9839017391204834,0.0126555375754833,0.9854048490524292,0.0113858040422201
8057,40,0.996243953704834,0.0028506638482213,0.984085500240326,0.0122873689979314,0.9850773811340332,0.0114529645070433
8195,40,0.996916651725769,0.0025359860155731,0.9845247864723206,0.0123925320804119,0.9844821095466614,0.0119963344186544
4789,30,0.9970596432685852,0.0025311787612736,0.9840046763420104,0.0123508181422948,0.984994113445282,0.0117154084146022
69,40,0.9970773458480836,0.0024151119869202,0.9854875802993774,0.0116162439808249,0.9866488575935364,0.0104762678965926
5740,40,0.9969583749771118,0.0024016969837248,0.9842526912689208,0.0124620208516716,0.9859641790390016,0.0106750819832086
7230,40,0.9969940185546876,0.0023470935411751,0.9844494462013244,0.0121690304949879,0.9860059022903442,0.0110857505351305
2893,30,0.9962440729141236,0.0028909523971378,0.9835448861122132,0.0127909332513809,0.9844523668289183,0.0119084855541586
6926,40,0.9971845746040344,0.0024219583719968,0.9841137528419496,0.0125425765290856,0.9848095178604126,0.0119925076141953
5919,40,0.9971190690994264,0.0023128695320338,0.9852238893508912,0.0116782756522297,0.9846011996269226,0.0117739979177713
1346,40,0.9963333010673524,0.0028466898947954,0.983531892299652,0.0129903256893157,0.9857321977615356,0.0110237533226609
8979,20,0.9968096017837524,0.0028558478225022,0.9831088185310364,0.0134702129289507,0.9844702482223512,0.0123952440917491
569,40,0.9966963529586792,0.0023431614972651,0.9850374460220336,0.0119315618649125,0.986791729927063,0.0103340363129973
7085,20,0.9956488609313964,0.0035498868674039,0.9826899766921996,0.0133351041004061,0.9834702610969543,0.0125756366178393
7213,40,0.9970833659172058,0.0024237390607595,0.9843091368675232,0.0124960346147418,0.985589325428009,0.0115398997440934
9220,40,0.9969107508659364,0.002691664500162,0.9843153357505798,0.0122019043192267,0.9844940304756165,0.0115647828206419
2265,20,0.9946250915527344,0.0041090371087193,0.9821675419807434,0.0138307232409715,0.9831488728523254,0.0127717927098274
2494,40,0.9961191415786744,0.0028879574965685,0.9842866659164428,0.0125195812433958,0.9852142333984376,0.0114283887669444
7970,20,0.9964939951896667,0.0029824923258274,0.9832805395126344,0.01306305360049,0.9838274121284484,0.0125265978276729
7272,30,0.9970476031303406,0.0024023172445595,0.9845147728919984,0.0123604657128453,0.9866369366645812,0.0111262584105134
8577,30,0.9961428642272948,0.0029763467609882,0.9833754301071168,0.0128997089341282,0.985124945640564,0.0115673243999481
6464,40,0.9973632097244264,0.0021402756683528,0.984924614429474,0.0120539991185069,0.9864166378974916,0.0106371734291315
6437,30,0.9962083101272584,0.0029536325018852,0.983307123184204,0.0132797509431838,0.9847976565361024,0.0121444854885339
4527,20,0.9958869218826294,0.0032250753138214,0.9825662970542908,0.0135480891913175,0.98395836353302,0.012445380911231
69,20,0.9962261915206908,0.0032533360645174,0.983649969100952,0.0126441698521375,0.985124945640564,0.011296602897346
9719,30,0.9964821934700012,0.0028340376447886,0.9840977787971495,0.0123138446360826,0.9860714077949524,0.0105644538998603
5658,30,0.9967439770698548,0.0026085542049258,0.9837180972099304,0.0128364656120538,0.9838095903396606,0.0122291939333081
3532,30,0.9969404339790344,0.0025616255588829,0.9832527041435242,0.0132128605619072,0.9846071004867554,0.0119453156366944
2599,20,0.9960654377937316,0.0032665871549397,0.9826583862304688,0.0133665846660733,0.984017848968506,0.0122551564127206
3690,20,0.9957917332649232,0.0034226835705339,0.9818390607833862,0.0139901423826813,0.9829820394515992,0.0130116585642099
8117,30,0.9968393445014954,0.0024419468827545,0.9837634563446044,0.0130357276648283,0.9840415716171264,0.0124054234474897
602,40,0.995839297771454,0.0030021755956113,0.9834313988685608,0.0129917412996292,0.9853273630142212,0.0113527188077569
1169,40,0.9962738156318665,0.0027089668437838,0.984099805355072,0.012437418103218,0.98590487241745,0.011335115879774
3513,20,0.9946190118789672,0.0041714189574122,0.9816328287124634,0.0141775337979197,0.9823154211044312,0.0133754508569836
4969,30,0.9970654249191284,0.0023961756378412,0.9840627312660216,0.0125457365065813,0.9859048128128052,0.0112267965450882
7350,40,0.9968988299369812,0.0023520060349255,0.983944833278656,0.0126173058524727,0.9864763021469116,0.0110759288072586
3472,40,0.9969881176948548,0.0023412597365677,0.9844854474067688,0.0124402260407805,0.9857321977615356,0.011447905562818
7093,20,0.9962618947029114,0.0030327953863888,0.9828424453735352,0.0133499410003423,0.98372620344162,0.0125225326046347
3031,30,0.9966071248054504,0.002792625920847,0.9840619564056396,0.0123800672590732,0.9855297803878784,0.0113682448863983
2760,20,0.9956725835800172,0.0036056144163012,0.9833683371543884,0.0127532007172703,0.9842321276664734,0.0118628982454538
2024,40,0.996821403503418,0.0023871937301009,0.9846112132072448,0.0123637523502111,0.9865654706954956,0.0107967657968401
8065,30,0.9964166879653932,0.0027401144616305,0.9839594960212708,0.0126038640737533,0.9851607084274292,0.0117777278646826
1888,30,0.9967678785324096,0.0026249049697071,0.9842389822006226,0.0126202180981636,0.9857321977615356,0.0113095175474882
6608,20,0.9959524273872375,0.0034428723156452,0.9816551804542542,0.014169760979712,0.9827262163162231,0.0132322739809751
7563,20,0.995863139629364,0.0034071020781993,0.9822381138801576,0.0139148421585559,0.9835416674613952,0.0129948249086737
2790,20,0.9955416917800904,0.0037399688735604,0.982969343662262,0.0130964750424027,0.9844404458999634,0.0117078712210059
7099,20,0.9969404935836792,0.002711939625442,0.983814299106598,0.0128611009567976,0.9852798581123352,0.0115704778581857
3833,20,0.9948274493217468,0.0038035742472857,0.9816311001777648,0.0143545884639024,0.9828035235404968,0.0130774658173322
6436,20,0.9955774545669556,0.0035236354451626,0.9825003147125244,0.0136363301426172,0.9831964373588562,0.0126687092706561
4684,30,0.9965356588363647,0.0029014011379331,0.983340322971344,0.0129844322800636,0.9853214025497437,0.0114451786503195
8960,20,0.994982123374939,0.0039970893412828,0.982653558254242,0.0132693592458963,0.9839941263198853,0.0122817559167742
8548,40,0.9966785311698914,0.0024087924975901,0.984467089176178,0.0123831583186984,0.985726237297058,0.010908743366599
7591,30,0.997249960899353,0.0022181998938322,0.984157383441925,0.0125607745721936,0.9855713844299316,0.0113032897934317
6882,20,0.9961667060852052,0.0030959520954638,0.9827719926834106,0.0134906638413667,0.9830416440963744,0.0130581259727478
4562,40,0.997410774230957,0.0020543737336993,0.98466956615448,0.012355008162558,0.98613703250885,0.0109422216191887
4090,40,0.9967201948165894,0.0024039377458393,0.9849538803100586,0.0121271265670657,0.9854763150215148,0.0114248851314187
2530,20,0.9963690042495728,0.0030749670695513,0.982690930366516,0.0134240025654435,0.9843570590019226,0.0124539220705628
9420,40,0.9971607327461244,0.0023646436166018,0.98497074842453,0.0118218101561069,0.9851190447807312,0.0110172918066382
3940,20,0.9961310625076294,0.0033739164937287,0.9825624227523804,0.0134944096207618,0.9839107394218444,0.0123463664203882
7573,30,0.9959702491760254,0.0030251946300268,0.9839571118354796,0.0125849777832627,0.9845417141914368,0.0118102189153432
8150,40,0.9967262148857116,0.0024950695224106,0.9847241044044496,0.0120602529495954,0.9861012697219848,0.0110695166513323
2979,20,0.996041774749756,0.0032270096708089,0.9822861552238464,0.0139253232628107,0.9833154678344728,0.0131364427506923
2871,30,0.9967024922370912,0.0026702426839619,0.9835247993469238,0.0130831068381667,0.985226273536682,0.0111658684909343
9132,40,0.99635112285614,0.0028528932016342,0.98344624042511,0.0129496259614825,0.9851428866386414,0.0116517394781112
830,40,0.9969820976257324,0.0025202627293765,0.9851481318473816,0.011736218817532,0.9863631129264832,0.0108645427972078
7441,30,0.99639892578125,0.0026141009293496,0.9831212162971495,0.013301009312272,0.983351230621338,0.0125006334856152
7846,30,0.9963749647140504,0.0028189995791763,0.9831928610801696,0.01322987023741,0.9846607446670532,0.0121740195900201
8561,20,0.9963749647140504,0.0030682189390063,0.9829636812210084,0.0133905131369829,0.9850060343742372,0.0118563333526253
7690,30,0.996845245361328,0.0026083269622176,0.9837955832481384,0.0126483365893363,0.9846727252006532,0.0119811650365591
749,40,0.9962857365608216,0.0027513473760336,0.9849695563316344,0.0119166746735572,0.9850417375564576,0.0111787291243672
7569,30,0.9970297813415528,0.0023279692977666,0.9847974181175232,0.0121322758495807,0.9874404668807985,0.0098940059542655
8859,40,0.9968274235725404,0.002502545248717,0.9842749834060668,0.0124837793409824,0.985470175743103,0.0113501232117414
5610,40,0.9973928332328796,0.0021455318201333,0.9836994409561156,0.013063820078969,0.9845119714736938,0.0121056567877531
226,30,0.9964941143989564,0.0028359659481793,0.9831339716911316,0.0133174564689397,0.9860417246818542,0.0110006006434559
1188,40,0.9965000152587892,0.002671415451914,0.9852590560913086,0.0117484098300337,0.9867559671401978,0.0106947664171457
2519,30,0.9969464540481568,0.0025713599752634,0.9846562147140504,0.0120264366269111,0.9861845970153807,0.0110360467806458
7078,30,0.9969345927238464,0.0026215875986963,0.9838240742683412,0.0126517675817012,0.986214280128479,0.0110876243561506
3595,30,0.9961785078048706,0.0031038352753967,0.9829601049423218,0.0132461413741111,0.9834583401679992,0.012892241589725
9859,40,0.9964524507522584,0.0025542110670357,0.9846319556236268,0.0121849784627556,0.9846011996269226,0.0117523474618792
4124,30,0.9961846470832824,0.0030813331250101,0.9839876294136048,0.0124118728563189,0.9853094816207886,0.0112969549372792
4591,20,0.9952976107597352,0.00347550958395,0.982102394104004,0.0139508135616779,0.982690453529358,0.0129991080611944
9454,40,0.9965475797653198,0.0026855305768549,0.9853128790855408,0.0117316702380776,0.9863749742507936,0.0108214560896158
1218,40,0.9965595006942748,0.0026363485958427,0.984729826450348,0.0120559707283973,0.985577404499054,0.0113878725096583
4751,40,0.9964703321456908,0.0026760948821902,0.9833545684814452,0.0130525352433323,0.9847441911697388,0.0121707515791058
1501,40,0.9967321157455444,0.0025579831562936,0.9848461151123048,0.0120000392198562,0.9859701991081238,0.0110370032489299
3223,30,0.9961368441581726,0.0029814343433827,0.9839841723442078,0.0126924728974699,0.984690487384796,0.0122261848300695
7529,40,0.996904730796814,0.0024463071022182,0.9847739934921264,0.0120344571769237,0.9864999651908876,0.0107165938243269
3726,40,0.9963868856430054,0.0025679399259388,0.9840986132621764,0.0126667125150561,0.9848273396492004,0.0124229304492473
6428,20,0.9956786036491394,0.0035883386153727,0.9819409251213074,0.0140246152877807,0.982523798942566,0.0130181582644581
4707,30,0.996928572654724,0.0025004197377711,0.9835879802703856,0.0129870567470788,0.9845119714736938,0.0120688145980238
1915,20,0.9957857131958008,0.0032699543517082,0.982448399066925,0.0136393485590815,0.9840952157974244,0.0123145058751106
5834,30,0.9968155026435852,0.0026119737885892,0.9839897751808168,0.0127648441120982,0.9851905107498168,0.0113984271883964
4610,40,0.9970714449882508,0.0023349481634795,0.9846362471580504,0.0121447155252099,0.9856904745101928,0.011093333363533
82,20,0.9955178499221802,0.003654429456219,0.9839390516281128,0.0124236876145005,0.9847440719604492,0.0112563446164131
8099,20,0.9958153963088988,0.0034406264312565,0.9820309281349182,0.0141088254749774,0.9827262163162231,0.0133657697588205
2771,30,0.9962559938430786,0.0029555431101471,0.983730137348175,0.0125852636992931,0.9851666688919068,0.0113119110465049
8104,40,0.9963333010673524,0.0028640055097639,0.9843589663505554,0.0122024938464164,0.985136866569519,0.0114654107019305
4620,30,0.9966071248054504,0.002695940202102,0.9831664562225342,0.0133233023807406,0.984220325946808,0.01245295163244
299,40,0.996845245361328,0.0023891648743301,0.984392523765564,0.0124903209507465,0.9857441186904908,0.0110644213855266
4215,20,0.9951547384262084,0.0037519200704991,0.9822915196418762,0.013635485433042,0.9841071367263794,0.0122603410854935
5242,30,0.9956071972846984,0.0030369407031685,0.9839520454406738,0.0124017372727394,0.9849464297294616,0.011769431643188
